iso3_code,country,region,subregion,indicator,dimension,category,sex,age,year,unit_of_measurement,value_raw,value_flag,value,source
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Total,0 to 17 years,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Total,18 years or over,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Total,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Unknown,Unknown,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Forced labour,Total,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Total,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2007,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2007,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2008,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2008,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2009,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2009,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2010,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2010,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2011,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2011,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2012,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2012,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2013,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2013,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2014,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2014,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2015,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2015,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2016,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2016,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Female,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Male,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Other,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Female,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Male,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Other,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Female,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Male,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Other,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Female,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Male,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Other,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Female,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Male,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Other,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Female,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Male,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Other,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Female,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Male,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Other,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Female,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Male,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons prosecuted,Total,Total,Other,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Female,Total,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Male,Total,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Other,Total,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Female,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,Total,Total,Male,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Female,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Male,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,Total,Total,Other,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2008,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2009,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2010,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2014,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2015,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2016,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,0 to 17 years,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,18 years or over,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2017,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,0 to 17 years,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,18 years or over,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2018,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,0 to 17 years,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,18 years or over,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2019,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,0 to 17 years,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,18 years or over,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2020,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,0 to 17 years,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,18 years or over,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2021,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,0 to 17 years,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,18 years or over,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Total,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
AUS,Australia,Oceania,Australia and New Zealand,Persons convicted,by form of exploitation,Other forms of exploitation,Total,Total,2022,Unit of measurement,txtVALUE,,0.0,GLOTIP
